nom,adresse,code_postal,latitude,longitude,region_source,source
LA VALETTE DU VAR,PLACE GENERAL DE GAULLE AZUR ET OR,83160.0,43.1375811267041,5.98430756020877,COTE D'AZUR,Caisse d'Épargne
TOULON VILLA NOEMI,183 AVENUE COLONEL PICOT ,83100.0,43.12602657808328,5.959017375296813,COTE D'AZUR,Caisse d'Épargne
TOULON PONT DU LAS,5 RUE D'ISLY ,83200.0,43.12881285757089,5.91459477476286,COTE D'AZUR,Caisse d'Épargne
TOULON LES ROUTES,67 BD LAVENE ,83200.0,43.13764173003754,5.907124455265649,COTE D'AZUR,Caisse d'Épargne
SAINT-MANDRIER-SUR-MER,12 PLACE DES RESISTANTS LE ST PIERRE,83430.0,43.07753964958265,5.929161145013143,COTE D'AZUR,Caisse d'Épargne
OLLIOULES,1 PLACE DE VERDUN 1916 CITE ADMINISTRATIVE,83190.0,43.1384792798029,5.846042493645515,COTE D'AZUR,Caisse d'Épargne
BANDOL,87 AVENUE DU 11 NOVEMBRE LE GALION,83150.0,43.13675775790711,5.752548700624293,COTE D'AZUR,Caisse d'Épargne
ROCBARON,ZAC DU FRAY REDON ,83136.0,43.31622795935885,6.075195124255408,COTE D'AZUR,Caisse d'Épargne
E AGENCE DU PERSONNEL,455 PROMENADE DES ANGLAIS NICE CEDEX 3,6299.0,43.66752418471321,7.213500467673519,COTE D'AZUR,Caisse d'Épargne
SAINT-MARTIN-DU-VAR,2 BD MICHEL MALAUSSENA ,6670.0,43.82115869910457,7.191056044703857,COTE D'AZUR,Caisse d'Épargne
E AGENCE ESSENTIELLE,455 PROMENADE DES ANGLAIS ZAC ARENAS,6200.0,43.66752418471321,7.213500467673519,COTE D'AZUR,Caisse d'Épargne
CENTRE D'AFFAIRES DE MONACO,27 BOULEVARD DES MOULINS VILLA L'UNION,98000.0,43.74279068459444,7.427298191821356,COTE D'AZUR,Caisse d'Épargne
CENTRE D'AFFAIRES TOURISME,5 RUE DES BELGES ,6400.0,43.55227517498295,7.019294000535108,COTE D'AZUR,Caisse d'Épargne
CENTRE D'AFFAIRES ESTEREL,183 BOULEVARD DU PROGRES ,83480.0,43.45303827447808,6.690194407533989,COTE D'AZUR,Caisse d'Épargne
CENTRE D'AFFAIRES SOPHIA,175 RUE DU VALLON IMMEUBLE ADAMANT,6560.0,43.62663862967972,7.053636541697087,COTE D'AZUR,Caisse d'Épargne
CENTRE DE GESTION PRIVEE NICE,2 RUE JACQUES MEDECIN ,6300.0,43.69623277610285,7.270946112777413,COTE D'AZUR,Caisse d'Épargne
CENTRE DE GESTION PRIVEE CANNES,5 RUE DES BELGES ,6400.0,43.55227517498295,7.019294000535108,COTE D'AZUR,Caisse d'Épargne
CENTRE D'AFFAIRES VITICULTURE,485 AVENUE DES TREIZE LORGUAIS ,83460.0,43.45047044023129,6.477609463145808,COTE D'AZUR,Caisse d'Épargne
TERRITOIRE SANTE VAR,831 CHEMIN DES PLANTADES ,83130.0,43.14064016727112,6.006953284006835,COTE D'AZUR,Caisse d'Épargne
COMMENTRY,"13-15, RUE JEAN JAURES ",3600.0,46.289973769162586,2.741230891132961,AUVERGNE-LIMOUSIN,Caisse d'Épargne
MONTLUCON RICHEMONT,99 AVENUE JULES GUESDE ,3100.0,46.33846335509866,2.5782809572935537,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LIMOGES ISLY,12 RUE D'ISLY ,87000.0,45.83310100842139,1.263329408405022,AUVERGNE-LIMOUSIN,Caisse d'Épargne
MOULINS LA MADELEINE,"15, RUE DU CHAMBON ",3000.0,46.560158524377535,3.31907582918388,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LE VIGEN BOISSEUIL,LOTISSEMENT LES GARENNES LE BAS ,87110.0,45.781671638953554,1.305664138763561,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LIMOGES PONT NEUF,12 AVENUE DE LATTRE DE TASSIGNY ,87000.0,45.82552040708279,1.2713538736694796,AUVERGNE-LIMOUSIN,Caisse d'Épargne
YZEURE,PLACE JULES FERRY ,3400.0,46.56635973577231,3.3537457167345823,AUVERGNE-LIMOUSIN,Caisse d'Épargne
AUBIERE SUD,64 AVENUE DE LA MARGERIDE ,63170.0,45.75745127680516,3.126806646885874,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LAPALISSE,"32, RUE WINSTON CHURCHILL ",3120.0,46.2491018104728,3.6347785304634015,AUVERGNE-LIMOUSIN,Caisse d'Épargne
AURILLAC SQUARE,"2, RUE PRESIDENT DELZONS ",15000.0,44.929209199092845,2.44337357073028,AUVERGNE-LIMOUSIN,Caisse d'Épargne
AURILLAC FIRMINY,74 RUE DE FIRMINY ,15000.0,44.91525169092373,2.430840057132903,AUVERGNE-LIMOUSIN,Caisse d'Épargne
BESSINES,3 PLACE SAINT LEGER ,87250.0,46.108992400391045,1.3681795057667137,AUVERGNE-LIMOUSIN,Caisse d'Épargne
SAINT FLOUR,"19, COURS SPY DES TERNES ",15100.0,45.034746972645,3.089291832108761,AUVERGNE-LIMOUSIN,Caisse d'Épargne
MAGNAC BOURG,6 ROUTE DE LA GARE ,87380.0,45.61715025994015,1.4332582441699682,AUVERGNE-LIMOUSIN,Caisse d'Épargne
SAUGUES,8 PLACE JOSEPH LIMOZIN ,43170.0,44.95948656489832,3.54590218919511,AUVERGNE-LIMOUSIN,Caisse d'Épargne
BRIVE THIERS,80 AVENUE GEORGES POMPIDOU ,19100.0,45.15759941363433,1.5447478159312078,AUVERGNE-LIMOUSIN,Caisse d'Épargne
BRIVE BORDEAUX,58 AVENUE DE L'ABBE JEAN ALVITRE ,19100.0,45.15313767979952,1.5078145212696608,AUVERGNE-LIMOUSIN,Caisse d'Épargne
OBJAT,3 PLACE DE LA REPUBLIQUE ,19130.0,45.26369659332792,1.409395850841636,AUVERGNE-LIMOUSIN,Caisse d'Épargne
UZERCHE,3 RUE DU PONT TURGOT ,19140.0,45.4263802112862,1.5664518667009768,AUVERGNE-LIMOUSIN,Caisse d'Épargne
CLERMONT JAUDE BLATIN,"14, RUE BLATIN ",63000.0,45.77704016807919,3.0803495495315114,AUVERGNE-LIMOUSIN,Caisse d'Épargne
TULLE SOUILHAC,3 AVENUE WINSTON CHURCHILL ,19000.0,45.26018269531499,1.7563395799169483,AUVERGNE-LIMOUSIN,Caisse d'Épargne
CLERMONT LAVOISIER,"37, BOULEVARD LAVOISIER ",63000.0,45.786564720326055,3.080864071857118,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LOGEMENT SOCIAL,63 RUE MONTLOSIER ,63000.0,45.78133503034573,3.090668941452898,AUVERGNE-LIMOUSIN,Caisse d'Épargne
MONTFERRAND,"34, BD LEON JOUHAUX ",63100.0,45.79196102163004,3.1169874109135245,AUVERGNE-LIMOUSIN,Caisse d'Épargne
GERZAT,2 RUE ROGER SALENGRO ,63360.0,45.82507244583374,3.144778490702231,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LA MONNERIE LE MONTEL,"29, RUE DE LA GARE ",63650.0,45.8691934535852,3.605332674361416,AUVERGNE-LIMOUSIN,Caisse d'Épargne
PUY GUILLAUME,PLACE JEAN JAURES ,63290.0,45.960371824089535,3.474528156884193,AUVERGNE-LIMOUSIN,Caisse d'Épargne
BOUSSAC,9 RUE DE LA REPUBLIQUE ,23600.0,46.34805535189629,2.2149588821231534,AUVERGNE-LIMOUSIN,Caisse d'Épargne
CHAMBON SUR VOUEIZE,1 PLACE D'AUBERGIER ,23170.0,46.18905642601489,2.4252912547214382,AUVERGNE-LIMOUSIN,Caisse d'Épargne
BOURGANEUF,3 BIS AVENUE RENE VIVIANI ,23400.0,45.95212387260384,1.7560375701249429,AUVERGNE-LIMOUSIN,Caisse d'Épargne
DUN LE PALESTEL,AVENUE DE VERDUN ,23800.0,46.30670628885742,1.6683730372200587,AUVERGNE-LIMOUSIN,Caisse d'Épargne
CHAMALIERES,"29, AVENUE DE ROYAT ",63400.0,45.77589944489348,3.0690966356078,AUVERGNE-LIMOUSIN,Caisse d'Épargne
COUZEIX,"1, RUE MARTIAL DROUET ",87270.0,45.87672457746901,1.2384771855940262,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LIMOGES CARMES,23 PLACE DES CARMES ,87000.0,45.82995559529586,1.2506101356256043,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LIMOGES CORGNAC,RUE GEORGES BRIQUET CENTRE COMMERCIAL,87100.0,45.842571682567694,1.232285696340863,AUVERGNE-LIMOUSIN,Caisse d'Épargne
ROMAGNAT,"4, AVENUE JEAN MOULIN ",63540.0,45.73139898475539,3.100301678912305,AUVERGNE-LIMOUSIN,Caisse d'Épargne
BILLOM,8 RUE CARNOT ,63160.0,45.72372083093386,3.3397788173095,AUVERGNE-LIMOUSIN,Caisse d'Épargne
CENTRE D'AFFAIRES 87 - 19,12 RUE D'ISLY ,87022.0,45.83310100842139,1.263329408405022,AUVERGNE-LIMOUSIN,Caisse d'Épargne
CENTRE D'AFFAIRES 63,64 AVENUE DE LA MARGERIDE ,63170.0,45.75745127680516,3.126806646885874,AUVERGNE-LIMOUSIN,Caisse d'Épargne
MONBANQUIERENLIGNE,63 RUE MONTLOSIER CAISSE EPARGNE,63000.0,45.78146128795613,3.089281912698236,AUVERGNE-LIMOUSIN,Caisse d'Épargne
COSTAROS,LE BOURG ,43490.0,44.8931902223754,3.84911778765893,AUVERGNE-LIMOUSIN,Caisse d'Épargne
LE PUY PANNESSAC,"10, BOULEVARD CARNOT ",43000.0,45.04488550113509,3.880138811343037,AUVERGNE-LIMOUSIN,Caisse d'Épargne
AUREC SUR LOIRE,9 RUE DU MONUMENT ,43110.0,45.36944003482802,4.200942788173455,AUVERGNE-LIMOUSIN,Caisse d'Épargne
SAINT ELOY LES MINES,4 RUE DU THEIX ,63700.0,46.16403715120211,2.8328038617359947,AUVERGNE-LIMOUSIN,Caisse d'Épargne
ECO SOCIALE PERSONNES PROTEGEES,63 RUE MONTLOSIER ,63961.0,45.78133503034573,3.090668941452898,AUVERGNE-LIMOUSIN,Caisse d'Épargne
CARREFOUR ISSOIRE,35 RUE RAYMOND CHABRIER ,63500.0,45.5517063062862,3.2674534340595924,AUVERGNE-LIMOUSIN,Caisse d'Épargne
CLERMONT LA RAYE DIEU,"156, BOULEVARD LAFAYETTE ",63000.0,45.7678493720872,3.105126869234727,AUVERGNE-LIMOUSIN,Caisse d'Épargne
COURNON LE CENDRE,92 AVENUE DE LA LIBERATION ,63800.0,45.72675598489556,3.189145774474995,AUVERGNE-LIMOUSIN,Caisse d'Épargne
"LOGEMENT SOCIAL, ETS PUBLICS",63 RUE MONTLOSIER ,63961.0,45.78145298026279,3.0891789281003668,AUVERGNE-LIMOUSIN,Caisse d'Épargne
MOZAC,69 AVENUE JEAN JAURES ,63200.0,45.88874711297007,3.072443829080995,AUVERGNE-LIMOUSIN,Caisse d'Épargne
"ENTREPRISES, ECONOMIE SOCIALE",4 AVENUE VICTORIA ,3200.0,46.12764569093067,3.4201372415955342,AUVERGNE-LIMOUSIN,Caisse d'Épargne
"ENTREPRISES, ECONOMIE SOCIALE",19 PLACE DU BREUIL ,43000.0,45.04212495601638,3.883260282994336,AUVERGNE-LIMOUSIN,Caisse d'Épargne
ENTREPRISES,2 AVENUE JEAN JAURES ,19100.0,45.15637900791524,1.5314150626937753,AUVERGNE-LIMOUSIN,Caisse d'Épargne
REUNION N.O & MAYOTTE,35 RUE PIERRE MARINIER LA MARE,97438.0,2.231052165762636,37.60084525854243,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ALPES,PLACE DE VERDUN ,5003.0,44.56108740551819,6.077122454547715,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
AGENCE AGRI-VITI,2 CHEMIN DES MEINAJARIES AGROPARC,84140.0,43.91112437579276,4.8844355183845165,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ESTRANGIN PASTRE,PLACE ESTRANGIN PASTRE ,13006.0,43.29029697043165,5.377343866753083,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT LOUIS,139 AVENUE DE ST LOUIS ,13015.0,43.34783612873007,5.358966558296528,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
AJACCIO,9 COURS NAPOLEON ,20000.0,41.920090856929335,8.736909494009744,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
BASTIA,29 RUE CESAR CAMPINCHI ,20200.0,42.70108072943564,9.44956555206996,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
MANOSQUE CENTRE,25 BOULEVARD ELIMIR BOURGES ,4100.0,43.83182134984696,5.781853759012885,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
GAP VERDUN,PLACE DE VERDUN ,5000.0,44.56108740551819,6.077122454547715,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
AVIGNON VERNET,110 RUE J VERNET ,84000.0,43.94512911677606,4.805441006840191,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PAYS D'APT,41 AVENUE DE ROUMANILLE ,84400.0,43.885253870448295,5.376707072160079,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PRADO PERIER,115 AVENUE DU PRADO ,13008.0,43.28022076729045,5.387358018456537,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LA CAPELETTE,1 BOULEVARD LAZER ,13010.0,43.28211170719151,5.403077842182524,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT JUST,1 AVENUE JEAN BAPTISTE FOUQUE ,13013.0,43.31937120523527,5.4080007540738055,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINTE ANNE,374 AVENUE DE MAZARGUES ,13008.0,43.25900460938657,5.394129726337282,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
BEAUMONT,222 AV 24 AVRIL 1915 ,13012.0,43.30839945067752,5.437497012466021,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LE MERLAN TOURSAINTE,57 AVENUE DU MERLAN ,13014.0,43.33658789404754,5.407210256949113,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT JEROME ETOILE,88 AVENUE DE SAINT JEROME ,13013.0,43.3328883331976,5.42023089807051,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SADI CARNOT,PLACE SADI CARNOT ,13002.0,43.29952438458994,5.371886091030856,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT LAZARE,85 AVENUE CAMILLE PELLETAN ,13003.0,43.30610308842244,5.373293025559017,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT ANTOINE,190 AV DE ST ANTOINE ,13015.0,43.372575632350255,5.356067333449319,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LE CANET,PLACE DES ETATS UNIS ,13014.0,43.326239324381554,5.374814752248814,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PONT DE VIVAUX,126 BD ROMAIN ROLLAND ,13010.0,43.27757269213551,5.42029974341258,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LA ROUVIERE,83 BOULEVARD DU REDON CENTRE COMMERCIAL 1,13009.0,43.25285036940888,5.423204330747199,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LES 3 LUCS,360 AVENUE DES POILUS ,13012.0,43.31331841611102,5.4632927119008725,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ROQUEVAIRE,LE CLOS DES BERGES BAT D,13360.0,43.34871374891803,5.603566861066898,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
AUBAGNE LA SOURCE,506 AVENUE DES CANIERS ,13400.0,43.28864331116512,5.593561239586322,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
CASSIS,34 RUE DE L ARENE IMMEUBLE FONTVERT,13260.0,43.21365107196952,5.539713931693922,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
GARDANNE,18 AVENUE DE NICE IMMEUBLE ST ROCH,13120.0,43.45832508261851,5.474251940487488,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
AIX EUROPE,34 AVENUE DE L EUROPE IMMEUBLE SAINTE BAUME,13090.0,43.52410969772565,5.43404312448134,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ARLES TREBON FONTVIEILLE,54 AVENUE DE STALINGRAD ,13200.0,43.68563826889764,4.634405186393274,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
GRAVESON,4 PLACE DU MARCHE BP 12,13690.0,43.85002003007602,4.774965464125472,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ROGNONAS,49 BOULEVARD ANCIEN MARCHE ,13870.0,43.89808625184211,4.799989203777522,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SENAS,QUARTIER LA CAPELETTE ,13560.0,43.74271592266352,5.084846493240711,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SALON WERTHEIM,20 AVENUE DE WERTHEIM ,13300.0,43.64738324563254,5.093891638653123,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ROGNAC,82 BOULEVARD JEAN JAURES ,13340.0,43.487829966061526,5.231811877367638,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PROPRIANO,10 RUE DU GENERAL DE GAULLE ,20110.0,41.675231267575946,8.904101972221893,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LUPINO,IMMEUBLE SANTA MARIA 758-828 AVENUE DE LA LIBERATION,20600.0,42.6790377300732,9.443029578569371,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
CORTE,QUARTIER DE LA GARE ,20250.0,42.30251413612792,9.15839899136236,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ILE ROUSSE,5 AV FRED SCAMARONI ,20220.0,42.6324630968921,8.938220285025759,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT ANDRE LES ALPES,RUE BASSE ,4170.0,43.96716967523304,6.508868327525615,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SISTERON,COURS DU COLLEGE BP 54,4200.0,44.1951246416141,5.944618018552292,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
RIEZ,AVENUE DE VERDUN ,4500.0,43.81798284953105,6.090495812584401,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
AVIGNON UNIVERSITE,34 BOULEVARD LIMBERT BAT E-ILOT SAINTE-MARTHE,84000.0,43.949377062486896,4.819557031009893,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
MANOSQUE LIBERATION,244 B AVENUE DE LA LIBERATION PARC D ACTIVITES SAINT JOSEPH,4100.0,43.821470138371375,5.792150675524238,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
TALLARD,3 PLACE CDT DUMONT ,5130.0,44.46182067310252,6.055311357795393,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
VEYNES,102 AVENUE DU COMMANDANT DUMONT ,5400.0,44.5329948375426,5.822133070249989,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT BONNET EN CHAMPSAUR,7 AVENUE DU 11 NOVEMBRE ,5500.0,44.68262158303983,6.07681655095023,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
BARCELONNETTE,PLACE MANUEL CENTRE COMMERCIAL,4400.0,44.38743825246092,6.653552221238985,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LES ANGLES,AVENUE DE VERDUN CENTRE COMMERCIAL LES PRIADES,30133.0,43.958850194750056,4.770114410255977,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
AVIGNON CAP SUD,162 AVENUE PIERRE SEMARD CENTRE COMMERCIAL CAP SUD,84000.0,43.92766668965444,4.837113883111913,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
VEDENE,23 RUE LA REPUBLIQUE ,84270.0,43.97949925468495,4.904496475529843,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
BOLLENE SAINTE CECILE LES VIGNES,259 RUE ROBERT SCHUMANN ,84500.0,44.28930175343444,4.752047341976755,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
COUSTELLET,5 ROUTE DE CAVAILLON ,84660.0,43.86848486591908,5.143409128195972,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
BALEONE,LIEU DIT PERNICAGGIO PONTE-BONELLO  RN  193,20167.0,41.95558362914601,8.79700865929046,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LE TAMPON,"227, ROUTE HUBERT DELISLE ",97430.0,-1.690998758628769,40.346861626731176,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
VAISON LA ROMAINE,AVENUE JULES FERRY ,84110.0,44.24109984181141,5.073163510521554,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
VALREAS,37 COURS DU BERTEUIL ,84600.0,44.38508257613165,4.9921996378231865,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PIOLENC,42 B AVENUE DE PROVENCE ,84420.0,44.17694779030664,4.760724045115543,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ENTRAIGUES,167 ROUTE D'AVIGNON ,84320.0,44.00448881680013,4.924969408449758,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PERNES LES FONTAINES,"37, AV PERLE DU COMTAT ",84210.0,43.99905149320492,5.05433454489759,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SARRIANS,PLACE JEAN JAURES ,84260.0,44.082121979333216,4.971097253212736,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LA POSSESSION,"82, RUE LECONTE DE LISLE ",97419.0,-1.394353603184123,40.356426545982025,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
RIVIERE SAINT LOUIS,186 ROUTE DE CILAOS ,97421.0,-1.6634769768875044,40.3005983544629,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT BENOIT,"24, RUE GEORGES POMPIDOU ",97470.0,-1.5939801822281512,40.56388382035427,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT DENIS CHATEL,"27, RUE JEAN CHATEL ",97400.0,2.269498829500024,37.55568257436404,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
AIX MIRABEAU,42 COURS MIRABEAU ,13100.0,43.52686224411112,5.450608124197608,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
ORANGE,341 RUE D'AQUITAINE ,84100.0,44.12357246480947,4.828808519801961,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT PAUL,14 RUE RHIN ET DANUBE ,97460.0,-1.4270809635223485,40.28700464353661,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT DENIS JARDIN D'ETAT,57 RUE DE PARIS ,97400.0,-1.4014059328335686,40.44868097715869,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT ANDRE REPUBLIQUE,50 AVENUE DE LA REPUBLIQUE ,97440.0,-1.5222195300540635,40.550020411898174,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
EGUILLES,55 AVENUE DU PERE GIRAUD ,13510.0,43.57080767272333,5.354941676070451,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
FOLELLI,CENTRE COMMERCIAL FOLELLI RN 198 RN 198,20213.0,42.448978489922894,9.505780808088351,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
BANQUE DE L ORME,14 RUE ROUX DE BRIGNOLES ,13006.0,43.289958765402176,5.375947235868772,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PETITE TERRE,"21 ROUTE BADAMIERS, CCD 10 ",97615.0,-76.25744593073304,92.3910609637676,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
BASSE-TERRE CENTRE,24  COURS NOLIVOS ,97100.0,13.910144739913584,-65.490282065695,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
HOPE ESTATE,33-34 LOT. HOPE ESTATE ,97150.0,14.21200996169225,-67.73833850543922,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LA DESTROUSSE,QUARTIER SOUQUE NEGRE ,13112.0,43.38930238960562,5.597963536029016,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LE RAIZET,IMMEUBLE MARCHE CONSEIL MORNE VERGAIN,97139.0,14.19846660180938,-65.54855081845801,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
SAINT FRANCOIS,"5701, RUE DE LA LIBERTE ",97118.0,14.367190495784556,-65.40003759706552,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
EUROMED,9 BD DE DUNKERQUE IMMEUBLE GRAND LARGE,13002.0,43.30558503340748,5.36710898104301,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
GUYANE,699 ROUTE DE BADUEL FORUM BADUEL,97300.0,12.53555834563388,-52.54166475162689,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PORTICCIO,BOULEVARD MARIE-JEANNE BOZZI ,20166.0,41.88778511223055,8.803823971566882,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
MARTINIQUE,ZAC DU LAREINTY ,97232.0,13.571685824910292,-64.10216728215471,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
PERRINON,CENTRE CIAL PERRINON ,97200.0,13.52134590789886,-64.13539622758019,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
FORT DE FRANCE,BOULEVARD GENERAL DE GAULLE ANGLE RUE FELIX EBOUE,97200.0,13.524003262484866,-64.13332962729822,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
CLUNY,CENTRE COMMERCIAL DE CLUNY PLATEAU ROY,97233.0,13.520963690128944,-64.1511665715435,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LE ROBERT,LIEU-DIT LA GASCHETTE LOCAL SIS N?1 ET 3 BATIMENT A,97231.0,13.65439317719579,-64.11392080288196,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
LE FRANCOIS,CENTRE BIOS BIS ANCIENNE USINE,97240.0,13.635608980403155,-64.0426854743233,PROVENCE ALPES CORSE REUNION,Caisse d'Épargne
CAEN VENOIX,100 AVENUE HENRY CHERON ,14000.0,49.17206416708427,-0.3968767889964396,NORMANDIE,Caisse d'Épargne
CAEN BEAULIEU,34 BOULEVARD GEORGES POMPIDOU ,14000.0,49.18700450389767,-0.4028545450771103,NORMANDIE,Caisse d'Épargne
CAEN ST JEAN,35 AVENUE DU 6 JUIN ,14000.0,49.18032559774269,-0.3552138887202457,NORMANDIE,Caisse d'Épargne
MONDEVILLE,29 RUE EMILE ZOLA RESIDENCE FLAUBERT,14120.0,49.17338349554019,-0.3251102258524381,NORMANDIE,Caisse d'Épargne
OUISTREHAM,4 ROUTE DE LION ,14150.0,49.2840885092564,-0.2603804172117173,NORMANDIE,Caisse d'Épargne
VERSON,39 RUE DU GENERAL LECLERC ,14790.0,49.1556177736935,-0.4504368164452305,NORMANDIE,Caisse d'Épargne
LISIEUX CENTRE,2 RUE DES MATHURINS ,14100.0,49.1454457925109,0.2243324894807605,NORMANDIE,Caisse d'Épargne
LIVAROT,1 RUE MARCEL GAMBIER LIVAROT,14140.0,49.00463185368827,0.154292862780023,NORMANDIE,Caisse d'Épargne
ST PIERRE SUR DIVES,2 PLACE DU MARCHE SAINT PIERRE SUR DIVES,14170.0,49.01909776685343,-0.0320203471042932,NORMANDIE,Caisse d'Épargne
ARGENCES,11 ROUTE DE TROARN ,14370.0,49.132554317951545,-0.1630913380050818,NORMANDIE,Caisse d'Épargne
FALAISE,12 PLACE BELLE CROIX ,14700.0,48.89637268388933,-0.2002270314431057,NORMANDIE,Caisse d'Épargne
VALOGNES,11 PLACE VICQ D'AZIR ,50700.0,49.50822396873684,-1.4696254055231108,NORMANDIE,Caisse d'Épargne
QUERQUEVILLE,RUE ROGER GLINEL QUERQUEVILLE,50460.0,49.66541765870732,-1.6910318218938176,NORMANDIE,Caisse d'Épargne
